50	90.4296	1.08	0.288
50	87.4046	1.56	0.288
50	86.7683	2.04	0.288
50	87.7092	2.52	0.288
50	94.7909	3	0.288
50	93.4805	0.96	0.288
50	87.4891	1.44	0.288
50	86.7954	1.92	0.288
50	87.5072	2.4	0.288
50	91.2122	2.88	0.288
50	98.7219	0.84	0.288
50	88.2672	1.32	0.288
50	86.7954	1.8	0.288
50	87.2056	2.28	0.288
50	89.3771	2.76	0.288
50	99.4842	1.5	0.36
50	98.3344	2.1	0.36
50	103.091	2.7	0.36
50	100.531	1.38	0.36
50	98.2627	1.98	0.36
50	101.002	2.58	0.36
50	102.159	1.26	0.36
50	98.3645	1.86	0.36
50	99.6501	2.46	0.36
50	105.32	1.14	0.36
50	98.2778	1.74	0.36
50	99.1864	2.34	0.36
50	113.061	2.94	0.36
50	110.483	1.02	0.36
50	98.8961	1.62	0.36
50	98.5191	2.22	0.36
50	106.731	2.82	0.36
50	111.102	1.8	0.432
50	115.24	2.52	0.432
50	111.681	1.68	0.432
50	113.204	2.4	0.432
50	112.685	1.56	0.432
50	112.012	2.28	0.432
50	114.444	1.44	0.432
50	111.247	2.16	0.432
50	117.481	1.32	0.432
50	110.998	2.04	0.432
50	125.252	2.76	0.432
50	122.646	1.2	0.432
50	110.926	1.92	0.432
50	118.93	2.64	0.432
50	126.231	2.1	0.504
50	125.904	1.98	0.504
50	126.057	1.86	0.504
50	126.891	1.74	0.504
50	138.307	2.58	0.504
50	128.339	1.62	0.504
50	132.552	2.46	0.504
50	131.203	1.5	0.504
50	129.133	2.34	0.504
50	135.933	1.38	0.504
50	127.302	2.22	0.504
50	153.654	2.4	0.576
50	148.536	2.28	0.576
50	145.79	2.16	0.576
50	144.451	2.04	0.576
50	144.264	1.92	0.576
50	145.199	1.8	0.576
50	147.435	1.68	0.576
50	151.562	1.56	0.576
50	172.311	2.22	0.648
50	168.506	2.1	0.648
50	167.074	1.98	0.648
50	167.8	1.86	0.648
50	170.679	1.74	0.648
50	196.94	2.04	0.72
50	196.277	1.92	0.72
75	83.8768	0.3	0.072
75	83.1582	0.42	0.072
75	81.6276	0.54	0.072
75	80.0141	0.66	0.072
75	80.0812	0.78	0.072
75	75.5136	0.9	0.072
75	75.7496	1.02	0.072
75	72.8302	1.14	0.072
75	78.4164	1.26	0.072
75	74.8161	1.38	0.072
75	81.1903	1.5	0.072
75	75.8906	1.62	0.072
75	78.816	1.74	0.072
75	73.9053	1.86	0.072
75	80.9694	1.98	0.072
75	72.4404	2.1	0.072
75	83.3437	2.22	0.072
75	76.4719	2.34	0.072
75	86.7087	2.46	0.072
75	78.0545	2.58	0.072
75	83.7335	2.7	0.072
75	72.4916	2.82	0.072
75	76.2465	2.94	0.072
75	72.8181	3.06	0.072
75	81.3306	3.18	0.072
75	76.7004	3.3	0.072
75	80.7409	3.42	0.072
75	81.3848	3.54	0.072
75	84.7061	3.66	0.072
75	99.6599	0.6	0.144
75	95.2053	0.84	0.144
75	93.251	1.08	0.144
75	93.5481	1.32	0.144
75	93.5767	1.56	0.144
75	92.5754	1.8	0.144
75	92.8001	2.04	0.144
75	93.5044	2.28	0.144
75	93.3355	2.52	0.144
75	93.6763	2.76	0.144
75	96.4735	3	0.144
75	97.2471	3.24	0.144
75	106.495	3.48	0.144
75	104.24	0.48	0.144
75	97.0541	0.72	0.144
75	96.8505	0.96	0.144
75	95.5642	1.2	0.144
75	93.625	1.44	0.144
75	95.0485	1.68	0.144
75	93.7562	1.92	0.144
75	93.5526	2.16	0.144
75	94.3458	2.4	0.144
75	93.9507	2.64	0.144
75	93.147	2.88	0.144
75	95.0274	3.12	0.144
75	100.007	3.36	0.144
75	116.398	0.9	0.216
75	112.83	1.26	0.216
75	112.419	1.62	0.216
75	111.987	1.98	0.216
75	112.394	2.34	0.216
75	113.265	2.7	0.216
75	117.433	3.06	0.216
75	121.288	0.78	0.216
75	114.072	1.14	0.216
75	113.532	1.5	0.216
75	112.396	1.86	0.216
75	112.74	2.22	0.216
75	113.317	2.58	0.216
75	115.271	2.94	0.216
75	131.313	3.3	0.216
75	127.388	0.66	0.216
75	115.26	1.02	0.216
75	113.55	1.38	0.216
75	112.815	1.74	0.216
75	112.57	2.1	0.216
75	113.538	2.46	0.216
75	114.154	2.82	0.216
75	123.231	3.18	0.216
75	132.583	1.2	0.288
75	129.688	1.68	0.288
75	129.38	2.16	0.288
75	131.672	2.64	0.288
75	151.05	3.12	0.288
75	134.649	1.08	0.288
75	130.171	1.56	0.288
75	129.22	2.04	0.288
75	130.62	2.52	0.288
75	141.085	3	0.288
75	139.155	0.96	0.288
75	130.3	1.44	0.288
75	129.263	1.92	0.288
75	130.324	2.4	0.288
75	135.804	2.88	0.288
75	146.891	0.84	0.288
75	131.455	1.32	0.288
75	129.26	1.8	0.288
75	129.872	2.28	0.288
75	133.093	2.76	0.288
75	147.765	1.5	0.36
75	146.046	2.1	0.36
75	153.107	2.7	0.36
75	149.322	1.38	0.36
75	145.933	1.98	0.36
75	150.016	2.58	0.36
75	151.728	1.26	0.36
75	146.092	1.86	0.36
75	148.01	2.46	0.36
75	156.406	1.14	0.36
75	145.963	1.74	0.36
75	147.321	2.34	0.36
75	167.828	2.94	0.36
75	164.025	1.02	0.36
75	146.887	1.62	0.36
75	146.322	2.22	0.36
75	158.487	2.82	0.36
75	164.507	1.8	0.432
75	170.65	2.52	0.432
75	165.362	1.68	0.432
75	167.633	2.4	0.432
75	166.864	1.56	0.432
75	165.86	2.28	0.432
75	169.47	1.44	0.432
75	164.719	2.16	0.432
75	173.971	1.32	0.432
75	164.349	2.04	0.432
75	185.451	2.76	0.432
75	181.603	1.2	0.432
75	164.24	1.92	0.432
75	176.115	2.64	0.432
75	186.293	2.1	0.504
75	185.808	1.98	0.504
75	186.035	1.86	0.504
75	187.28	1.74	0.504
75	204.185	2.58	0.504
75	189.423	1.62	0.504
75	195.667	2.46	0.504
75	193.677	1.5	0.504
75	190.6	2.34	0.504
75	200.67	1.38	0.504
75	187.882	2.22	0.504
75	226.122	2.4	0.576
75	218.54	2.28	0.576
75	214.475	2.16	0.576
75	212.478	2.04	0.576
75	212.213	1.92	0.576
75	213.6	1.8	0.576
75	216.912	1.68	0.576
75	223.022	1.56	0.576
75	252.779	2.22	0.648
75	247.147	2.1	0.648
75	245.01	1.98	0.648
75	246.088	1.86	0.648
75	250.357	1.74	0.648
75	288.097	2.04	0.72
75	287.094	1.92	0.72
100	111.696	0.3	0.072
100	110.778	0.42	0.072
100	108.754	0.54	0.072
100	106.612	0.66	0.072
100	106.706	0.78	0.072
100	100.617	0.9	0.072
100	100.93	1.02	0.072
100	97.042	1.14	0.072
100	104.486	1.26	0.072
100	99.6923	1.38	0.072
100	108.183	1.5	0.072
100	101.126	1.62	0.072
100	105.018	1.74	0.072
100	98.4791	1.86	0.072
100	107.89	1.98	0.072
100	96.5248	2.1	0.072
100	111.056	2.22	0.072
100	101.901	2.34	0.072
100	115.542	2.46	0.072
100	104.01	2.58	0.072
100	111.576	2.7	0.072
100	96.5927	2.82	0.072
100	101.592	2.94	0.072
100	97.027	3.06	0.072
100	108.366	3.18	0.072
100	102.194	3.3	0.072
100	107.565	3.42	0.072
100	108.407	3.54	0.072
100	112.777	3.66	0.072
100	132.445	0.6	0.144
100	126.583	0.84	0.144
100	123.998	1.08	0.144
100	124.4	1.32	0.144
100	124.439	1.56	0.144
100	123.109	1.8	0.144
100	123.406	2.04	0.144
100	124.347	2.28	0.144
100	124.116	2.52	0.144
100	124.573	2.76	0.144
100	128.289	3	0.144
100	129.27	3.24	0.144
100	141.393	3.48	0.144
100	138.446	0.48	0.144
100	129.03	0.72	0.144
100	128.798	0.96	0.144
100	127.096	1.2	0.144
100	124.508	1.44	0.144
100	126.408	1.68	0.144
100	124.68	1.92	0.144
100	124.41	2.16	0.144
100	125.467	2.4	0.144
100	124.939	2.64	0.144
100	123.86	2.88	0.144
100	126.34	3.12	0.144
100	132.879	3.36	0.144
100	154.41	0.9	0.216
100	149.727	1.26	0.216
100	149.184	1.62	0.216
100	148.61	1.98	0.216
100	149.148	2.34	0.216
100	150.304	2.7	0.216
100	155.769	3.06	0.216
100	160.856	0.78	0.216
100	151.374	1.14	0.216
100	150.671	1.5	0.216
100	149.157	1.86	0.216
100	149.614	2.22	0.216
100	150.379	2.58	0.216
100	152.939	2.94	0.216
100	173.978	3.3	0.216
100	168.832	0.66	0.216
100	152.932	1.02	0.216
100	150.686	1.38	0.216
100	149.716	1.74	0.216
100	149.386	2.1	0.216
100	150.675	2.46	0.216
100	151.476	2.82	0.216
100	163.405	3.18	0.216
100	175.539	1.2	0.288
100	171.718	1.68	0.288
100	171.308	2.16	0.288
100	174.342	2.64	0.288
100	199.766	3.12	0.288
100	178.253	1.08	0.288
100	172.363	1.56	0.288
100	171.1	2.04	0.288
100	172.954	2.52	0.288
100	186.692	3	0.288
100	184.168	0.96	0.288
100	172.526	1.44	0.288
100	171.151	1.92	0.288
100	172.565	2.4	0.288
100	179.767	2.88	0.288
100	194.307	0.84	0.288
100	174.061	1.32	0.288
100	171.151	1.8	0.288
100	171.965	2.28	0.288
100	176.209	2.76	0.288
100	195.153	1.5	0.36
100	192.876	2.1	0.36
100	202.188	2.7	0.36
100	197.208	1.38	0.36
100	192.733	1.98	0.36
100	198.128	2.58	0.36
100	200.371	1.26	0.36
100	192.94	1.86	0.36
100	195.477	2.46	0.36
100	206.523	1.14	0.36
100	192.767	1.74	0.36
100	194.569	2.34	0.36
100	221.501	2.94	0.36
100	216.514	1.02	0.36
100	193.992	1.62	0.36
100	193.246	2.22	0.36
100	209.249	2.82	0.36
100	216.622	1.8	0.432
100	224.724	2.52	0.432
100	217.758	1.68	0.432
100	220.757	2.4	0.432
100	219.735	1.56	0.432
100	218.418	2.28	0.432
100	223.177	1.44	0.432
100	216.907	2.16	0.432
100	229.094	1.32	0.432
100	216.414	2.04	0.432
100	244.177	2.76	0.432
100	239.124	1.2	0.432
100	216.274	1.92	0.432
100	231.908	2.64	0.432
100	244.54	2.1	0.504
100	243.901	1.98	0.504
100	244.202	1.86	0.504
100	245.849	1.74	0.504
100	268.095	2.58	0.504
100	248.672	1.62	0.504
100	256.895	2.46	0.504
100	254.272	1.5	0.504
100	250.224	2.34	0.504
100	263.477	1.38	0.504
100	246.646	2.22	0.504
100	296.001	2.4	0.576
100	286.013	2.28	0.576
100	280.668	2.16	0.576
100	278.032	2.04	0.576
100	277.683	1.92	0.576
100	279.51	1.8	0.576
100	283.871	1.68	0.576
100	291.924	1.56	0.576
100	329.88	2.22	0.648
100	322.463	2.1	0.648
100	319.647	1.98	0.648
100	321.072	1.86	0.648
100	326.697	1.74	0.648
100	374.94	2.04	0.72
100	373.621	1.92	0.72
125	139.452	0.3	0.072
125	138.347	0.42	0.072
125	135.841	0.54	0.072
125	133.174	0.66	0.072
125	133.296	0.78	0.072
125	125.686	0.9	0.072
125	126.079	1.02	0.072
125	121.224	1.14	0.072
125	130.523	1.26	0.072
125	124.538	1.38	0.072
125	135.142	1.5	0.072
125	126.33	1.62	0.072
125	131.186	1.74	0.072
125	123.024	1.86	0.072
125	134.777	1.98	0.072
125	120.579	2.1	0.072
125	138.736	2.22	0.072
125	127.299	2.34	0.072
125	144.343	2.46	0.072
125	129.935	2.58	0.072
125	139.386	2.7	0.072
125	120.664	2.82	0.072
125	126.902	2.94	0.072
125	121.203	3.06	0.072
125	135.364	3.18	0.072
125	127.654	3.3	0.072
125	134.348	3.42	0.072
125	135.377	3.54	0.072
125	140.759	3.66	0.072
125	165.021	0.6	0.144
125	157.793	0.84	0.144
125	154.587	1.08	0.144
125	155.097	1.32	0.144
125	155.145	1.56	0.144
125	153.485	1.8	0.144
125	153.853	2.04	0.144
125	155.037	2.28	0.144
125	154.743	2.52	0.144
125	155.313	2.76	0.144
125	159.944	3	0.144
125	161.106	3.24	0.144
125	176.007	3.48	0.144
125	172.398	0.48	0.144
125	160.829	0.72	0.144
125	160.588	0.96	0.144
125	158.472	1.2	0.144
125	155.237	1.44	0.144
125	157.618	1.68	0.144
125	155.453	1.92	0.144
125	155.115	2.16	0.144
125	156.436	2.4	0.144
125	155.771	2.64	0.144
125	154.416	2.88	0.144
125	157.483	3.12	0.144
125	165.534	3.36	0.144
125	192.053	0.9	0.216
125	186.292	1.26	0.216
125	185.624	1.62	0.216
125	184.91	1.98	0.216
125	185.575	2.34	0.216
125	187.013	2.7	0.216
125	193.727	3.06	0.216
125	200.019	0.78	0.216
125	188.336	1.14	0.216
125	187.484	1.5	0.216
125	185.595	1.86	0.216
125	186.16	2.22	0.216
125	187.108	2.58	0.216
125	190.25	2.94	0.216
125	216.122	3.3	0.216
125	209.796	0.66	0.216
125	190.261	1.02	0.216
125	187.497	1.38	0.216
125	186.289	1.74	0.216
125	185.873	2.1	0.216
125	187.488	2.46	0.216
125	188.463	2.82	0.216
125	203.154	3.18	0.216
125	217.925	1.2	0.288
125	213.208	1.68	0.288
125	212.695	2.16	0.288
125	216.456	2.64	0.288
125	247.722	3.12	0.288
125	221.267	1.08	0.288
125	214.013	1.56	0.288
125	212.436	2.04	0.288
125	214.737	2.52	0.288
125	231.647	3	0.288
125	228.544	0.96	0.288
125	214.206	1.44	0.288
125	212.502	1.92	0.288
125	214.255	2.4	0.288
125	223.127	2.88	0.288
125	241.009	0.84	0.288
125	216.106	1.32	0.288
125	212.502	1.8	0.288
125	213.513	2.28	0.288
125	218.754	2.76	0.288
125	241.708	1.5	0.36
125	238.884	2.1	0.36
125	250.386	2.7	0.36
125	244.249	1.38	0.36
125	238.703	1.98	0.36
125	245.38	2.58	0.36
125	248.147	1.26	0.36
125	238.963	1.86	0.36
125	242.107	2.46	0.36
125	255.721	1.14	0.36
125	238.748	1.74	0.36
125	240.988	2.34	0.36
125	274.14	2.94	0.36
125	268.011	1.02	0.36
125	240.275	1.62	0.36
125	239.344	2.22	0.36
125	259.08	2.82	0.36
125	267.548	1.8	0.432
125	277.559	2.52	0.432
125	268.955	1.68	0.432
125	272.664	2.4	0.432
125	271.402	1.56	0.432
125	269.769	2.28	0.432
125	275.65	1.44	0.432
125	267.9	2.16	0.432
125	282.947	1.32	0.432
125	267.29	2.04	0.432
125	301.517	2.76	0.432
125	295.293	1.2	0.432
125	267.109	1.92	0.432
125	286.412	2.64	0.432
125	301.119	2.1	0.504
125	300.327	1.98	0.504
125	300.702	1.86	0.504
125	302.734	1.74	0.504
125	330.168	2.58	0.504
125	306.222	1.62	0.504
125	316.372	2.46	0.504
125	313.136	1.5	0.504
125	308.149	2.34	0.504
125	324.479	1.38	0.504
125	303.721	2.22	0.504
125	363.48	2.4	0.576
125	351.169	2.28	0.576
125	344.57	2.16	0.576
125	341.319	2.04	0.576
125	340.884	1.92	0.576
125	343.146	1.8	0.576
125	348.521	1.68	0.576
125	358.449	1.56	0.576
125	403.9	2.22	0.648
125	394.753	2.1	0.648
125	391.278	1.98	0.648
125	393.029	1.86	0.648
125	399.971	1.74	0.648
125	457.856	2.04	0.72
125	456.22	1.92	0.72
150	167.14	0.3	0.072
150	165.874	0.42	0.072
150	162.89	0.54	0.072
150	159.698	0.66	0.072
150	159.85	0.78	0.072
150	150.723	0.9	0.072
150	151.198	1.02	0.072
150	145.374	1.14	0.072
150	156.527	1.26	0.072
150	149.355	1.38	0.072
150	162.068	1.5	0.072
150	151.507	1.62	0.072
150	157.318	1.74	0.072
150	147.54	1.86	0.072
150	161.639	1.98	0.072
150	144.605	2.1	0.072
150	166.389	2.22	0.072
150	152.673	2.34	0.072
150	173.107	2.46	0.072
150	155.833	2.58	0.072
150	167.165	2.7	0.072
150	144.705	2.82	0.072
150	152.181	2.94	0.072
150	145.35	3.06	0.072
150	162.335	3.18	0.072
150	153.08	3.3	0.072
150	161.088	3.42	0.072
150	162.3	3.54	0.072
150	168.668	3.66	0.072
150	197.397	0.6	0.144
150	188.836	0.84	0.144
150	185.021	1.08	0.144
150	185.644	1.32	0.144
150	185.703	1.56	0.144
150	183.712	1.8	0.144
150	184.15	2.04	0.144
150	185.576	2.28	0.144
150	185.219	2.52	0.144
150	185.903	2.76	0.144
150	191.442	3	0.144
150	192.76	3.24	0.144
150	210.346	3.48	0.144
150	206.103	0.48	0.144
150	192.452	0.72	0.144
150	192.22	0.96	0.144
150	189.7	1.2	0.144
150	185.816	1.44	0.144
150	188.678	1.68	0.144
150	186.077	1.92	0.144
150	185.67	2.16	0.144
150	187.255	2.4	0.144
150	186.455	2.64	0.144
150	184.815	2.88	0.144
150	188.456	3.12	0.144
150	197.975	3.36	0.144
150	229.343	0.9	0.216
150	222.539	1.26	0.216
150	221.748	1.62	0.216
150	220.895	1.98	0.216
150	221.689	2.34	0.216
150	223.401	2.7	0.216
150	231.318	3.06	0.216
150	238.791	0.78	0.216
150	224.978	1.14	0.216
150	223.982	1.5	0.216
150	221.718	1.86	0.216
150	222.392	2.22	0.216
150	223.519	2.58	0.216
150	227.226	2.94	0.216
150	257.76	3.3	0.216
150	250.3	0.66	0.216
150	227.253	1.02	0.216
150	223.989	1.38	0.216
150	222.548	1.74	0.216
150	222.049	2.1	0.216
150	223.982	2.46	0.216
150	225.123	2.82	0.216
150	242.494	3.18	0.216
150	259.771	1.2	0.288
150	254.176	1.68	0.288
150	253.564	2.16	0.288
150	258.037	2.64	0.288
150	294.949	3.12	0.288
150	263.719	1.08	0.288
150	255.145	1.56	0.288
150	253.257	2.04	0.288
150	255.998	2.52	0.288
150	275.967	3	0.288
150	272.311	0.96	0.288
150	255.362	1.44	0.288
150	253.335	1.92	0.288
150	255.428	2.4	0.288
150	265.914	2.88	0.288
150	287.029	0.84	0.288
150	257.63	1.32	0.288
150	253.344	1.8	0.288
150	254.541	2.28	0.288
150	260.748	2.76	0.288
150	287.478	1.5	0.36
150	284.116	2.1	0.36
150	297.751	2.7	0.36
150	290.491	1.38	0.36
150	283.904	1.98	0.36
150	291.829	2.58	0.36
150	295.101	1.26	0.36
150	284.214	1.86	0.36
150	287.95	2.46	0.36
150	304.058	1.14	0.36
150	283.961	1.74	0.36
150	286.623	2.34	0.36
150	325.788	2.94	0.36
150	318.557	1.02	0.36
150	285.774	1.62	0.36
150	284.662	2.22	0.36
150	308.021	2.82	0.36
150	317.356	1.8	0.432
150	329.231	2.52	0.432
150	319.034	1.68	0.432
150	323.427	2.4	0.432
150	321.938	1.56	0.432
150	319.998	2.28	0.432
150	326.973	1.44	0.432
150	317.776	2.16	0.432
150	335.605	1.32	0.432
150	317.048	2.04	0.432
150	357.55	2.76	0.432
150	350.199	1.2	0.432
150	316.835	1.92	0.432
150	339.699	2.64	0.432
150	356.146	2.1	0.504
150	355.206	1.98	0.504
150	355.65	1.86	0.504
150	358.067	1.74	0.504
150	390.531	2.58	0.504
150	362.205	1.62	0.504
150	374.217	2.46	0.504
150	370.391	1.5	0.504
150	364.474	2.34	0.504
150	383.802	1.38	0.504
150	359.239	2.22	0.504
150	428.744	2.4	0.576
150	414.178	2.28	0.576
150	406.366	2.16	0.576
150	402.506	2.04	0.576
150	401.993	1.92	0.576
150	404.665	1.8	0.576
150	411.041	1.68	0.576
150	422.791	1.56	0.576
150	475.083	2.22	0.648
150	464.246	2.1	0.648
150	460.141	1.98	0.648
150	462.211	1.86	0.648
150	470.422	1.74	0.648
150	537.144	2.04	0.72
150	535.207	1.92	0.72
175	194.766	0.3	0.072
175	193.351	0.42	0.072
175	189.898	0.54	0.072
175	186.188	0.66	0.072
175	186.377	0.78	0.072
175	175.731	0.9	0.072
175	176.281	1.02	0.072
175	169.488	1.14	0.072
175	182.501	1.26	0.072
175	174.147	1.38	0.072
175	188.963	1.5	0.072
175	176.658	1.62	0.072
175	183.429	1.74	0.072
175	172.029	1.86	0.072
175	188.45	1.98	0.072
175	168.598	2.1	0.072
175	194	2.22	0.072
175	178.008	2.34	0.072
175	201.841	2.46	0.072
175	181.702	2.58	0.072
175	194.904	2.7	0.072
175	168.719	2.82	0.072
175	177.42	2.94	0.072
175	169.465	3.06	0.072
175	189.257	3.18	0.072
175	178.475	3.3	0.072
175	187.787	3.42	0.072
175	189.174	3.54	0.072
175	196.505	3.66	0.072
175	229.579	0.6	0.144
175	219.721	0.84	0.144
175	215.306	1.08	0.144
175	216.042	1.32	0.144
175	216.112	1.56	0.144
175	213.796	1.8	0.144
175	214.3	2.04	0.144
175	215.972	2.28	0.144
175	215.548	2.52	0.144
175	216.345	2.76	0.144
175	222.787	3	0.144
175	224.237	3.24	0.144
175	244.418	3.48	0.144
175	239.566	0.48	0.144
175	223.909	0.72	0.144
175	223.704	0.96	0.144
175	220.783	1.2	0.144
175	216.25	1.44	0.144
175	219.594	1.68	0.144
175	216.556	1.92	0.144
175	216.081	2.16	0.144
175	217.928	2.4	0.144
